scan_date,org_name,total_scans,new_leads,avg_confidence,avg_processing_time,conversion_rate_pct,rolling_7d_avg_scans,scans_wow_growth_pct,is_slow_processing,day_of_week,day_of_week_num,week_number,year_month
2026-04-12,Orbit Consulting,3,2,0.6524,1115.79,66.66666666666666,11.333333333333334,,False,Sunday,6,15,2026-04
2026-04-14,Orbit Consulting,15,7,0.8829,582.48,46.666666666666664,11.857142857142858,,False,Tuesday,1,16,2026-04
2026-04-15,Orbit Consulting,14,8,0.8584,544.69,57.14285714285714,12.0,7.692307692307687,False,Wednesday,2,16,2026-04
2026-04-16,Orbit Consulting,10,5,0.7335,1232.34,50.0,11.857142857142858,-9.090909090909093,False,Thursday,3,16,2026-04
2026-04-17,Orbit Consulting,18,11,0.8563,280.31,61.111111111111114,12.428571428571429,28.57142857142858,False,Friday,4,16,2026-04
2026-04-19,Orbit Consulting,12,8,0.6521,1688.06,66.66666666666666,12.428571428571429,0.0,True,Sunday,6,16,2026-04
2026-04-21,Orbit Consulting,21,15,0.7484,699.6,71.42857142857143,13.285714285714286,39.99999999999999,False,Tuesday,1,17,2026-04
2026-04-22,Orbit Consulting,14,6,0.6628,611.57,42.857142857142854,14.857142857142858,366.6666666666667,False,Wednesday,2,17,2026-04
2026-04-23,Orbit Consulting,16,13,0.9019,522.13,81.25,15.0,6.666666666666665,False,Thursday,3,17,2026-04
2026-04-24,Orbit Consulting,14,8,0.7994,1066.97,57.14285714285714,15.0,0.0,False,Friday,4,17,2026-04
2026-04-26,Orbit Consulting,3,1,0.8574,337.22,33.33333333333333,14.0,-70.0,False,Sunday,6,17,2026-04
2026-04-27,Orbit Consulting,13,7,0.8817,910.14,53.84615384615385,13.285714285714286,-27.77777777777778,False,Monday,0,18,2026-04
2026-04-28,Orbit Consulting,23,13,0.717,443.75,56.52173913043478,14.857142857142858,91.66666666666667,False,Tuesday,1,18,2026-04
2026-04-29,Orbit Consulting,14,7,0.8276,652.97,50.0,13.857142857142858,-33.333333333333336,False,Wednesday,2,18,2026-04
2026-04-30,Orbit Consulting,9,6,0.9805,763.18,66.66666666666666,13.142857142857142,-35.71428571428571,False,Thursday,3,18,2026-04
2026-05-01,Orbit Consulting,17,9,0.9117,1564.99,52.94117647058824,13.285714285714286,6.25,True,Friday,4,18,2026-05
2026-05-02,Orbit Consulting,7,6,0.8464,403.74,85.71428571428571,12.285714285714286,-50.0,False,Saturday,5,18,2026-05
2026-05-04,Orbit Consulting,15,9,0.6887,266.94,60.0,14.0,400.0,False,Monday,0,19,2026-05
2026-04-06,Paragon Systems,700,616,0.6676,354.39,88.0,700.0,,False,Monday,0,15,2026-04
2026-04-07,Paragon Systems,646,325,0.6809,691.47,50.30959752321982,673.0,,False,Tuesday,1,15,2026-04
2026-04-08,Paragon Systems,470,301,0.7742,1465.51,64.04255319148936,605.3333333333334,,True,Wednesday,2,15,2026-04
2026-04-09,Paragon Systems,548,331,0.9398,1051.26,60.4014598540146,591.0,,False,Thursday,3,15,2026-04
2026-04-10,Paragon Systems,605,277,0.6524,1658.51,45.78512396694215,593.8,,True,Friday,4,15,2026-04
2026-04-11,Paragon Systems,251,161,0.7484,1223.32,64.14342629482071,536.6666666666666,,False,Saturday,5,15,2026-04
2026-04-12,Paragon Systems,445,342,0.9461,420.2,76.85393258426966,523.5714285714286,,False,Sunday,6,15,2026-04
2026-04-13,Paragon Systems,463,378,0.7991,1450.48,81.6414686825054,489.7142857142857,-33.857142857142854,True,Monday,0,16,2026-04
2026-04-14,Paragon Systems,390,350,0.755,200.04,89.74358974358975,453.14285714285717,-39.628482972136226,False,Tuesday,1,16,2026-04
2026-04-15,Paragon Systems,581,312,0.8922,359.59,53.700516351118765,469.0,23.61702127659575,False,Wednesday,2,16,2026-04
2026-04-16,Paragon Systems,731,541,0.7296,1745.34,74.00820793433653,495.14285714285717,33.3941605839416,True,Thursday,3,16,2026-04
2026-04-17,Paragon Systems,847,622,0.669,1040.59,73.43565525383707,529.7142857142857,39.99999999999999,False,Friday,4,16,2026-04
2026-04-18,Paragon Systems,504,359,0.7195,298.36,71.23015873015873,565.8571428571429,100.79681274900398,False,Saturday,5,16,2026-04
2026-04-19,Paragon Systems,533,483,0.9219,1162.33,90.61913696060037,578.4285714285714,19.775280898876414,False,Sunday,6,16,2026-04
2026-04-20,Paragon Systems,858,500,0.9219,233.62,58.27505827505828,634.8571428571429,85.31317494600432,False,Monday,0,17,2026-04
2026-04-21,Paragon Systems,612,336,0.835,620.21,54.90196078431373,666.5714285714286,56.92307692307692,False,Tuesday,1,17,2026-04
2026-04-22,Paragon Systems,503,333,0.7192,143.23,66.2027833001988,655.4285714285714,-13.425129087779686,False,Wednesday,2,17,2026-04
2026-04-23,Paragon Systems,754,590,0.9421,1071.96,78.24933687002653,658.7142857142857,3.146374829001375,False,Thursday,3,17,2026-04
2026-04-24,Paragon Systems,500,296,0.9464,766.88,59.199999999999996,609.1428571428571,-40.968122786304605,False,Friday,4,17,2026-04
2026-04-25,Paragon Systems,306,255,0.9316,1680.7,83.33333333333334,580.8571428571429,-39.28571428571429,True,Saturday,5,17,2026-04
2026-04-26,Paragon Systems,448,350,0.7835,354.82,78.125,568.7142857142857,-15.947467166979356,False,Sunday,6,17,2026-04
2026-04-27,Paragon Systems,467,425,0.7884,203.88,91.00642398286938,512.8571428571429,-45.57109557109557,False,Monday,0,18,2026-04
2026-04-28,Paragon Systems,830,407,0.7909,851.91,49.03614457831325,544.0,35.62091503267975,False,Tuesday,1,18,2026-04
2026-04-29,Paragon Systems,567,359,0.6904,241.38,63.31569664902999,553.1428571428571,12.723658051689867,False,Wednesday,2,18,2026-04
2026-04-30,Paragon Systems,259,177,0.831,1649.0,68.33976833976834,482.42857142857144,-65.64986737400531,True,Thursday,3,18,2026-04
2026-05-01,Paragon Systems,594,469,0.6545,478.32,78.95622895622895,495.85714285714283,18.799999999999994,False,Friday,4,18,2026-05
2026-05-02,Paragon Systems,161,124,0.9299,934.29,77.01863354037268,475.14285714285717,-47.385620915032675,False,Saturday,5,18,2026-05
2026-05-03,Paragon Systems,373,269,0.7147,1637.82,72.11796246648794,464.42857142857144,-16.74107142857143,True,Sunday,6,18,2026-05
2026-05-04,Paragon Systems,925,828,0.7221,277.73,89.51351351351352,529.8571428571429,98.0728051391863,False,Monday,0,19,2026-05
2026-05-05,Paragon Systems,660,346,0.8929,657.2,52.42424242424243,505.57142857142856,-20.481927710843372,False,Tuesday,1,19,2026-05
2026-04-06,Pinnacle Enterprises,268,181,0.7098,535.85,67.53731343283582,268.0,,False,Monday,0,15,2026-04
2026-04-07,Pinnacle Enterprises,239,144,0.8679,549.09,60.25104602510461,253.5,,False,Tuesday,1,15,2026-04
2026-04-08,Pinnacle Enterprises,192,169,0.7522,1543.55,88.02083333333334,233.0,,True,Wednesday,2,15,2026-04
2026-04-09,Pinnacle Enterprises,358,264,0.8328,1078.85,73.74301675977654,264.25,,False,Thursday,3,15,2026-04
2026-04-10,Pinnacle Enterprises,310,163,0.827,424.07,52.58064516129032,273.4,,False,Friday,4,15,2026-04
2026-04-11,Pinnacle Enterprises,138,97,0.8696,1182.05,70.28985507246377,250.83333333333334,,False,Saturday,5,15,2026-04
2026-04-12,Pinnacle Enterprises,221,171,0.9642,1558.89,77.37556561085974,246.57142857142858,,True,Sunday,6,15,2026-04
2026-04-13,Pinnacle Enterprises,313,186,0.6668,1152.11,59.424920127795524,253.0,16.791044776119413,False,Monday,0,16,2026-04
2026-04-14,Pinnacle Enterprises,234,112,0.8591,233.22,47.863247863247864,252.28571428571428,-2.092050209205021,False,Tuesday,1,16,2026-04
2026-04-15,Pinnacle Enterprises,251,221,0.7815,236.73,88.04780876494024,260.7142857142857,30.729166666666675,False,Wednesday,2,16,2026-04
2026-04-16,Pinnacle Enterprises,172,148,0.8882,234.37,86.04651162790698,234.14285714285714,-51.955307262569825,False,Thursday,3,16,2026-04
2026-04-17,Pinnacle Enterprises,262,194,0.8059,862.64,74.04580152671755,227.28571428571428,-15.48387096774193,False,Friday,4,16,2026-04
2026-04-18,Pinnacle Enterprises,137,88,0.8654,1456.91,64.23357664233576,227.14285714285714,-0.7246376811594235,True,Saturday,5,16,2026-04
2026-04-19,Pinnacle Enterprises,105,79,0.9252,1063.03,75.23809523809524,210.57142857142858,-52.488687782805435,False,Sunday,6,16,2026-04
2026-04-20,Pinnacle Enterprises,503,452,0.8092,401.07,89.86083499005964,237.71428571428572,60.70287539936101,False,Monday,0,17,2026-04
2026-04-21,Pinnacle Enterprises,349,290,0.767,433.35,83.0945558739255,254.14285714285714,49.14529914529915,False,Tuesday,1,17,2026-04
2026-04-22,Pinnacle Enterprises,306,256,0.9597,518.19,83.66013071895425,262.0,21.912350597609564,False,Wednesday,2,17,2026-04
2026-04-23,Pinnacle Enterprises,208,125,0.6979,781.51,60.09615384615385,267.14285714285717,20.93023255813953,False,Thursday,3,17,2026-04
2026-04-24,Pinnacle Enterprises,264,229,0.7629,165.04,86.74242424242425,267.42857142857144,0.7633587786259444,False,Friday,4,17,2026-04
2026-04-25,Pinnacle Enterprises,144,121,0.6997,1165.56,84.02777777777779,268.42857142857144,5.109489051094895,False,Saturday,5,17,2026-04
2026-04-26,Pinnacle Enterprises,142,75,0.9159,454.6,52.816901408450704,273.7142857142857,35.23809523809525,False,Sunday,6,17,2026-04
2026-04-27,Pinnacle Enterprises,127,71,0.9882,1429.94,55.90551181102362,220.0,-74.75149105367794,True,Monday,0,18,2026-04
2026-04-28,Pinnacle Enterprises,160,108,0.7217,132.5,67.5,193.0,-54.15472779369628,False,Tuesday,1,18,2026-04
2026-04-29,Pinnacle Enterprises,266,196,0.824,1481.33,73.68421052631578,187.28571428571428,-13.0718954248366,True,Wednesday,2,18,2026-04
2026-04-30,Pinnacle Enterprises,261,163,0.6509,680.43,62.45210727969349,194.85714285714286,25.48076923076923,False,Thursday,3,18,2026-04
2026-05-01,Pinnacle Enterprises,352,214,0.7303,1188.89,60.79545454545454,207.42857142857142,33.33333333333333,False,Friday,4,18,2026-05
2026-05-02,Pinnacle Enterprises,161,106,0.6559,604.03,65.83850931677019,209.85714285714286,11.805555555555557,False,Saturday,5,18,2026-05
2026-05-03,Pinnacle Enterprises,84,45,0.951,1455.6,53.57142857142857,201.57142857142858,-40.845070422535215,True,Sunday,6,18,2026-05
2026-05-04,Pinnacle Enterprises,267,128,0.9314,602.71,47.940074906367045,221.57142857142858,110.23622047244092,False,Monday,0,19,2026-05
2026-05-05,Pinnacle Enterprises,306,174,0.9542,948.44,56.86274509803921,242.42857142857142,91.25000000000001,False,Tuesday,1,19,2026-05
2026-04-06,Quantum Leap Ltd,1,0,0.7503,616.85,0.0,1.0,,False,Monday,0,15,2026-04
2026-04-11,Quantum Leap Ltd,4,2,0.7021,676.22,50.0,2.5,,False,Saturday,5,15,2026-04
2026-04-13,Quantum Leap Ltd,6,4,0.7213,648.19,66.66666666666666,3.6666666666666665,,False,Monday,0,16,2026-04
2026-04-15,Quantum Leap Ltd,4,1,0.8355,1191.33,25.0,3.75,,False,Wednesday,2,16,2026-04
2026-04-18,Quantum Leap Ltd,1,0,0.9805,510.83,0.0,3.2,,False,Saturday,5,16,2026-04
2026-04-19,Quantum Leap Ltd,1,0,0.9389,1650.64,0.0,2.8333333333333335,,True,Sunday,6,16,2026-04
2026-04-23,Quantum Leap Ltd,4,2,0.7346,1342.97,50.0,3.0,,True,Thursday,3,17,2026-04
2026-04-26,Quantum Leap Ltd,3,2,0.9511,1701.02,66.66666666666666,3.2857142857142856,200.0,True,Sunday,6,17,2026-04
2026-04-27,Quantum Leap Ltd,3,2,0.9065,841.02,66.66666666666666,3.142857142857143,-25.0,False,Monday,0,18,2026-04
2026-04-28,Quantum Leap Ltd,2,1,0.6751,563.26,50.0,2.5714285714285716,-66.66666666666667,False,Tuesday,1,18,2026-04
2026-04-29,Quantum Leap Ltd,2,1,0.8176,1393.73,50.0,2.2857142857142856,-50.0,True,Wednesday,2,18,2026-04
2026-05-02,Quantum Leap Ltd,1,0,0.6698,218.67,0.0,2.2857142857142856,0.0,False,Saturday,5,18,2026-05
2026-05-03,Quantum Leap Ltd,1,0,0.9884,421.08,0.0,2.2857142857142856,0.0,False,Sunday,6,18,2026-05
2026-04-06,Quickset Digital,479,325,0.846,666.53,67.84968684759917,479.0,,False,Monday,0,15,2026-04
2026-04-07,Quickset Digital,320,273,0.9585,947.79,85.3125,399.5,,False,Tuesday,1,15,2026-04
2026-04-08,Quickset Digital,217,108,0.7545,1696.44,49.76958525345622,338.6666666666667,,True,Wednesday,2,15,2026-04
2026-04-09,Quickset Digital,386,254,0.7461,158.34,65.80310880829016,350.5,,False,Thursday,3,15,2026-04
2026-04-10,Quickset Digital,424,338,0.9439,369.15,79.71698113207547,365.2,,False,Friday,4,15,2026-04
2026-04-11,Quickset Digital,102,50,0.7683,1079.95,49.01960784313725,321.3333333333333,,False,Saturday,5,15,2026-04
2026-04-12,Quickset Digital,85,57,0.8407,1491.6,67.05882352941175,287.57142857142856,,True,Sunday,6,15,2026-04
2026-04-13,Quickset Digital,376,247,0.8587,462.61,65.69148936170212,272.85714285714283,-21.503131524008346,False,Monday,0,16,2026-04
2026-04-14,Quickset Digital,366,173,0.8709,574.18,47.26775956284153,279.42857142857144,14.375000000000004,False,Tuesday,1,16,2026-04
2026-04-15,Quickset Digital,528,401,0.9285,1507.53,75.9469696969697,323.85714285714283,143.31797235023043,True,Wednesday,2,16,2026-04
2026-04-16,Quickset Digital,75,51,0.7386,316.94,68.0,279.42857142857144,-80.56994818652849,False,Thursday,3,16,2026-04
2026-04-17,Quickset Digital,390,295,0.6561,1147.24,75.64102564102564,274.57142857142856,-8.018867924528305,False,Friday,4,16,2026-04
2026-04-18,Quickset Digital,279,239,0.9102,804.56,85.66308243727599,299.85714285714283,173.52941176470588,False,Saturday,5,16,2026-04
2026-04-19,Quickset Digital,152,115,0.9039,793.04,75.6578947368421,309.42857142857144,78.82352941176471,False,Sunday,6,16,2026-04
2026-04-20,Quickset Digital,387,305,0.8303,559.69,78.81136950904393,311.0,2.92553191489362,False,Monday,0,17,2026-04
2026-04-21,Quickset Digital,411,315,0.9698,1565.6,76.64233576642336,317.42857142857144,12.295081967213118,True,Tuesday,1,17,2026-04
2026-04-22,Quickset Digital,209,180,0.8218,964.82,86.1244019138756,271.85714285714283,-60.41666666666667,False,Wednesday,2,17,2026-04
2026-04-23,Quickset Digital,313,283,0.8985,1270.13,90.41533546325878,305.85714285714283,317.3333333333333,False,Thursday,3,17,2026-04
2026-04-24,Quickset Digital,343,186,0.9736,334.38,54.22740524781341,299.14285714285717,-12.051282051282053,False,Friday,4,17,2026-04
2026-04-25,Quickset Digital,125,89,0.7459,1047.75,71.2,277.14285714285717,-55.19713261648745,False,Saturday,5,17,2026-04
2026-04-26,Quickset Digital,148,91,0.8278,432.24,61.48648648648649,276.57142857142856,-2.631578947368418,False,Sunday,6,17,2026-04
2026-04-27,Quickset Digital,327,206,0.9644,559.76,62.99694189602446,268.0,-15.503875968992254,False,Monday,0,18,2026-04
2026-04-28,Quickset Digital,487,422,0.9355,1548.91,86.652977412731,278.85714285714283,18.491484184914842,True,Tuesday,1,18,2026-04
2026-04-29,Quickset Digital,122,97,0.8706,1381.64,79.50819672131148,266.42857142857144,-41.6267942583732,True,Wednesday,2,18,2026-04
2026-04-30,Quickset Digital,281,175,0.9834,355.94,62.27758007117438,261.85714285714283,-10.223642172523961,False,Thursday,3,18,2026-04
2026-05-01,Quickset Digital,488,332,0.6564,1518.53,68.0327868852459,282.57142857142856,42.27405247813412,True,Friday,4,18,2026-05
2026-05-02,Quickset Digital,121,89,0.7385,1420.43,73.55371900826447,282.0,-3.200000000000003,True,Saturday,5,18,2026-05
2026-05-03,Quickset Digital,215,160,0.7411,377.18,74.4186046511628,291.57142857142856,45.27027027027026,False,Sunday,6,18,2026-05
2026-05-04,Quickset Digital,269,179,0.7949,1141.74,66.54275092936803,283.2857142857143,-17.737003058103973,False,Monday,0,19,2026-05
2026-05-05,Quickset Digital,303,240,0.7822,1053.17,79.20792079207921,257.0,-37.782340862423005,False,Tuesday,1,19,2026-05
2026-04-06,Radiant Networks,59,34,0.7183,115.31,57.6271186440678,59.0,,False,Monday,0,15,2026-04
2026-04-07,Radiant Networks,90,60,0.9176,1641.57,66.66666666666666,74.5,,True,Tuesday,1,15,2026-04
2026-04-08,Radiant Networks,39,19,0.8883,506.34,48.717948717948715,62.666666666666664,,False,Wednesday,2,15,2026-04
2026-04-09,Radiant Networks,54,26,0.8922,1240.6,48.148148148148145,60.5,,False,Thursday,3,15,2026-04
2026-04-10,Radiant Networks,32,17,0.6802,354.01,53.125,54.8,,False,Friday,4,15,2026-04
2026-04-11,Radiant Networks,42,34,0.968,699.35,80.95238095238095,52.666666666666664,,False,Saturday,5,15,2026-04
2026-04-12,Radiant Networks,41,29,0.7866,1688.05,70.73170731707317,51.0,,True,Sunday,6,15,2026-04
2026-04-13,Radiant Networks,89,48,0.7195,361.09,53.93258426966292,55.285714285714285,50.847457627118644,False,Monday,0,16,2026-04
2026-04-14,Radiant Networks,47,41,0.9555,1619.02,87.2340425531915,49.142857142857146,-47.77777777777777,True,Tuesday,1,16,2026-04
2026-04-15,Radiant Networks,40,24,0.6884,1497.06,60.0,49.285714285714285,2.564102564102555,True,Wednesday,2,16,2026-04
2026-04-16,Radiant Networks,48,36,0.6623,566.31,75.0,48.42857142857143,-11.111111111111116,False,Thursday,3,16,2026-04
2026-04-17,Radiant Networks,47,27,0.69,475.41,57.446808510638306,50.57142857142857,46.875,False,Friday,4,16,2026-04
2026-04-18,Radiant Networks,28,19,0.9281,1220.51,67.85714285714286,48.57142857142857,-33.333333333333336,False,Saturday,5,16,2026-04
2026-04-19,Radiant Networks,35,31,0.9895,1746.99,88.57142857142857,47.714285714285715,-14.634146341463417,True,Sunday,6,16,2026-04
2026-04-20,Radiant Networks,37,23,0.8443,1027.74,62.16216216216216,40.285714285714285,-58.42696629213483,False,Monday,0,17,2026-04
2026-04-21,Radiant Networks,39,24,0.8138,1018.54,61.53846153846154,39.142857142857146,-17.021276595744684,False,Tuesday,1,17,2026-04
2026-04-22,Radiant Networks,63,43,0.9826,1083.51,68.25396825396825,42.42857142857143,57.49999999999999,False,Wednesday,2,17,2026-04
2026-04-23,Radiant Networks,62,47,0.7291,1121.52,75.80645161290323,44.42857142857143,29.166666666666675,False,Thursday,3,17,2026-04
2026-04-24,Radiant Networks,73,40,0.796,121.47,54.794520547945204,48.142857142857146,55.3191489361702,False,Friday,4,17,2026-04
2026-04-25,Radiant Networks,44,28,0.9146,1133.95,63.63636363636363,50.42857142857143,57.14285714285714,False,Saturday,5,17,2026-04
2026-04-26,Radiant Networks,26,13,0.9788,1648.9,50.0,49.142857142857146,-25.71428571428571,True,Sunday,6,17,2026-04
2026-04-27,Radiant Networks,54,38,0.7341,418.42,70.37037037037037,51.57142857142857,45.945945945945944,False,Monday,0,18,2026-04
2026-04-28,Radiant Networks,59,50,0.9399,824.98,84.7457627118644,54.42857142857143,51.28205128205128,False,Tuesday,1,18,2026-04
2026-04-29,Radiant Networks,78,42,0.7815,1310.6,53.84615384615385,56.57142857142857,23.809523809523814,True,Wednesday,2,18,2026-04
2026-04-30,Radiant Networks,68,39,0.8577,152.64,57.35294117647059,57.42857142857143,9.677419354838701,False,Thursday,3,18,2026-04
2026-05-01,Radiant Networks,82,44,0.7095,1227.42,53.65853658536586,58.714285714285715,12.328767123287676,False,Friday,4,18,2026-05
2026-05-02,Radiant Networks,16,8,0.7937,582.02,50.0,54.714285714285715,-63.63636363636363,False,Saturday,5,18,2026-05
2026-05-03,Radiant Networks,40,18,0.9321,215.62,45.0,56.714285714285715,53.846153846153854,False,Sunday,6,18,2026-05
2026-05-04,Radiant Networks,80,54,0.943,907.08,67.5,60.42857142857143,48.14814814814814,False,Monday,0,19,2026-05
2026-05-05,Radiant Networks,98,49,0.8696,529.01,50.0,66.0,66.10169491525424,False,Tuesday,1,19,2026-05
2026-04-07,Resonance Media,29,14,0.9063,477.1,48.275862068965516,29.0,,False,Tuesday,1,15,2026-04
2026-04-09,Resonance Media,36,23,0.8628,1619.87,63.888888888888886,32.5,,True,Thursday,3,15,2026-04
2026-04-10,Resonance Media,13,9,0.9301,1186.59,69.23076923076923,26.0,,False,Friday,4,15,2026-04
2026-04-11,Resonance Media,10,5,0.7553,853.92,50.0,22.0,,False,Saturday,5,15,2026-04
2026-04-12,Resonance Media,3,1,0.899,767.19,33.33333333333333,18.2,,False,Sunday,6,15,2026-04
2026-04-13,Resonance Media,32,14,0.9793,1332.8,43.75,20.5,,True,Monday,0,16,2026-04
2026-04-14,Resonance Media,29,22,0.7024,1509.98,75.86206896551724,21.714285714285715,,True,Tuesday,1,16,2026-04
2026-04-16,Resonance Media,29,16,0.694,1381.55,55.172413793103445,21.714285714285715,0.0,True,Thursday,3,16,2026-04
2026-04-17,Resonance Media,31,20,0.7983,1740.08,64.51612903225806,21.0,-13.888888888888884,True,Friday,4,16,2026-04
2026-04-18,Resonance Media,7,5,0.9262,863.25,71.42857142857143,20.142857142857142,-46.15384615384615,False,Saturday,5,16,2026-04
2026-04-19,Resonance Media,8,4,0.6681,234.42,50.0,19.857142857142858,-19.999999999999996,False,Sunday,6,16,2026-04
2026-04-20,Resonance Media,38,33,0.9678,956.52,86.8421052631579,24.857142857142858,1166.6666666666665,False,Monday,0,17,2026-04
2026-04-22,Resonance Media,24,12,0.6799,289.06,50.0,23.714285714285715,-25.0,False,Wednesday,2,17,2026-04
2026-04-23,Resonance Media,22,13,0.8362,608.65,59.09090909090909,22.714285714285715,-24.13793103448276,False,Thursday,3,17,2026-04
2026-04-25,Resonance Media,9,7,0.7556,1592.75,77.77777777777779,19.857142857142858,-68.96551724137932,True,Saturday,5,17,2026-04
2026-04-26,Resonance Media,11,8,0.89,242.16,72.72727272727273,17.0,-64.51612903225806,False,Sunday,6,17,2026-04
